dim_1,dim_2,dim_3,value
20,29,36,1.0
20,29,37,1.0
20,29,38,1.0
20,29,39,1.0
20,29,40,1.0
20,29,41,1.0
20,29,42,1.0
20,29,43,1.0
20,29,44,1.0
20,29,45,1.0
20,29,46,1.0
20,29,47,1.0
20,29,48,1.0
20,29,49,1.0
20,29,50,1.0
20,29,51,1.0
20,29,52,1.0
20,29,53,1.0
20,29,54,1.0
20,29,55,1.0
20,29,56,1.0
20,29,57,1.0
20,29,58,1.0
20,29,59,1.0
20,29,60,1.0
20,30,43,1.0
20,30,44,1.0
20,30,45,1.0
20,30,46,1.0
20,30,47,1.0
20,30,48,1.0
20,30,49,1.0
20,30,50,1.0
20,30,51,1.0
20,30,52,1.0
20,30,53,1.0
20,30,54,1.0
20,30,55,1.0
20,30,56,1.0
20,30,57,1.0
20,30,58,1.0
20,30,59,1.0
20,30,60,1.0
